Source,RA_ICRS,DE_ICRS,pmRA,pmDE,Gmag,BPmag,RPmag
6083515476198030976,201.84065536205,-47.56478654895,-4.923,-6.567,19.077602,19.066708,17.96189
6083515480496904960,201.84201566026,-47.56426040517,-3.069,-7.531,18.509054,18.542088,17.678165
6083515480491878272,201.8436891483,-47.5644468676,-3.686,-5.846,18.545746,18.590923,17.898964
6083515480496902400,201.84325589715,-47.56533328405,-3.847,-5.961,18.585392,18.530045,17.558517
6083515480496913792,201.84452579711,-47.56409652145,-2.726,-5.51,18.811285,18.929592,18.21337
6083515476198040064,201.84706339208,-47.56258865763,-3.089,-6.751,18.182207,18.473341,17.619877
6083515480491909504,201.84565128416,-47.56294197927,-3.159,-6.783,18.245474,18.29687,17.53699
6083515480491913088,201.84462035871,-47.56282298728,-3.823,-7.313,18.951422,18.887312,18.269073
6083515480496933248,201.84487155837,-47.5608398114,-3.954,-7.746,18.570917,18.075182,17.182365
6083515686650387968,201.84533426981,-47.56049582277,-3.608,-7.52,18.754087,,
6083515476198035968,201.85124124844,-47.56449074244,-3.921,-6.818,15.551602,15.976757,14.83777
6083515480491868800,201.8495699734,-47.56558431108,-3.088,-7.395,18.743847,18.546206,17.784536
6083515480491869056,201.84899521462,-47.56486366116,-3.536,-6.428,18.124874,18.207266,17.316315
6083515480491884800,201.85036618504,-47.5642234782,-3.618,-6.098,17.796982,17.744097,16.994823
6083515480496943744,201.85102431748,-47.56311850631,-2.578,-7.49,18.904814,19.43691,18.280872
6083515480491907840,201.84938341453,-47.56307412506,-2.616,-6.73,17.879663,18.058235,17.223722
6083515480505944960,201.85195859515,-47.56065698225,-3.157,-6.485,16.588709,16.883703,15.819564
6083515480491927936,201.85454667221,-47.56219433118,-2.871,-6.579,18.000357,18.18209,17.346642
6083515480491952896,201.85403050549,-47.56091753062,-2.953,-6.702,18.070082,17.98881,17.050264
6083515480491959040,201.8564695633,-47.56056565781,-2.866,-6.771,18.521309,19.457891,18.101984
6083515480491953024,201.85351904818,-47.56106719305,-3.787,-6.415,17.847271,17.647419,16.827677
6083515480496967552,201.85419196493,-47.56033160781,-2.914,-7.283,18.745132,,18.085268
6083515480504516992,201.85502048551,-47.55887991496,-3.49,-6.776,17.686068,17.758558,16.889288
6083515480492002176,201.85543643939,-47.55835024393,-4.056,-6.507,17.572556,17.549126,16.673986
6083515480492005248,201.85678197004,-47.55826007015,-4.097,-6.184,18.245495,18.226707,17.392666
6083515480492024320,201.85712801878,-47.55709564315,-2.567,-7.508,17.82549,17.872416,16.968191
6083515480491931264,201.84793847846,-47.5619688555,-3.553,-7.167,18.652397,,
6083515480491941120,201.8472214445,-47.56157548502,-3.777,-6.949,18.818996,,
6083515480491952640,201.84783233209,-47.56105865777,-2.915,-6.054,18.491884,18.239784,17.346695
6083515480504514048,201.85006052468,-47.56002670258,-3.695,-7.15,18.44285,18.635315,17.694191
6083515480496948224,201.84801705803,-47.55953642691,-3.584,-6.33,19.232576,,19.16576
6083515476198103808,201.85019055684,-47.55788167766,-3.045,-6.953,15.841754,16.224052,15.160555
6083515480491984384,201.84970492149,-47.55922313974,-2.814,-7.619,18.541172,18.685513,18.023003
6083515480491994624,201.84891864251,-47.55864693946,-3.41,-8.06,17.449352,17.318148,16.409657
6083515480492004608,201.85197464703,-47.55823942505,-3.561,-6.906,18.178988,18.355618,17.601871
6083515480496975616,201.85395181054,-47.55834147124,-1.667,-7.887,18.26863,18.237175,17.273224
6083515480492016768,201.85546095647,-47.55755793206,-3.122,-6.445,18.956839,,
6083515480492028928,201.85564977821,-47.55677508103,-4.078,-7.087,17.99433,17.982048,17.072554
6083515480505246336,201.85491491611,-47.55709648263,-1.829,-6.595,18.69386,18.382837,17.55243
6083515476198104320,201.85291442237,-47.55721578644,-3.426,-7.009,17.449146,17.483639,16.61308
6083515480492020480,201.85207459899,-47.55726679101,-4.297,-6.587,17.3593,17.430681,16.486391
6083515480492043520,201.85291475348,-47.55610942875,-3.142,-6.575,18.253588,17.938572,17.065573
6083515476198104192,201.85614418964,-47.55459170981,-3.039,-7.664,16.075474,16.507006,15.403449
6083515480492054272,201.85371510582,-47.55564693158,-2.132,-6.95,17.044756,17.165668,16.204933
6083515480496994432,201.85476920055,-47.55437056793,-3.136,-6.312,18.911224,,
6083515514851359872,201.86811177307,-47.57687950195,-3.537,-7.883,19.139948,,
6083515514851360128,201.86794130577,-47.57620642891,-2.78,-7.188,17.462296,17.515717,16.682407
6083515514851360256,201.86752486361,-47.5767685773,-3.744,-7.165,18.366571,,
6083515514851407104,201.87090184935,-47.57474741492,-4.175,-8.319,18.91501,19.17593,18.506382
6083515514856699520,201.87126696994,-47.5756130063,-3.594,-8.296,19.124859,19.094072,18.238968
6083515514851414784,201.86811608537,-47.57436674794,-3.158,-7.774,18.477854,18.492659,17.594622
6083515514856686464,201.8676026902,-47.57561355066,-2.493,-6.609,18.335049,,
6083515514865668864,201.86716824806,-47.57595184182,-3.718,-7.056,18.18865,,
6083515514856710272,201.87016793334,-47.57257667562,-2.435,-7.021,19.409067,20.101625,19.001404
6083515514864211328,201.87110267419,-47.57381782745,-3.043,-7.353,17.85269,18.205685,17.384281
6083515510557758720,201.87395692173,-47.57239687815,-2.392,-6.878,16.219313,16.27815,15.274726
6083515514851419264,201.87215559742,-47.57420401471,-3.566,-6.726,18.709452,19.081194,18.295847
6083515514864213504,201.87390838103,-47.57273030832,-2.148,-7.078,17.65117,,
6083515514851473024,201.8763040011,-47.57161064614,-4.121,-6.08,16.099174,16.39293,15.265171
6083515514856726144,201.87498919687,-47.57275880998,-3.706,-6.989,19.058413,,
6083515514856728960,201.87565528292,-47.57258831392,-2.926,-7.595,18.772285,18.569199,17.65748
6083515510557758848,201.87195313275,-47.57199213899,-3.722,-5.748,16.45565,16.834352,15.803184
6083515514856721280,201.87251387821,-47.57232063603,-3.038,-7.538,18.337254,,
6083515510557758592,201.87623241341,-47.57062474813,-3.418,-6.829,12.566835,13.20893,11.792231
6083515514856729728,201.87431881995,-47.5716126696,-3.727,-6.837,19.151043,,
6083515514856729856,201.87442337636,-47.57125959852,-3.127,-7.615,18.45109,18.219757,17.288115
6083515510558341760,201.86782879448,-47.57280372102,-3.031,-7.48,16.542002,16.934065,15.897223
6083515514858739456,201.86651943634,-47.57429615685,-3.212,-8.036,19.284544,20.081451,19.217518
6083515510557736832,201.86600729819,-47.57290116153,-3.378,-7.44,14.386623,14.874987,13.708341
6083515514851470848,201.86608859279,-47.57163361968,-3.245,-6.791,19.07833,19.573095,18.570131
6083515514851490432,201.86899219693,-47.57074244774,-2.727,-6.523,18.224682,18.041752,17.295832
6083515514851503616,201.86839864475,-47.5702177422,-2.765,-7.07,17.47511,17.731354,16.785889
6083515514851508992,201.86884393016,-47.56971516567,-1.635,-6.73,18.929396,,
6083515514851515008,201.86974878596,-47.56965712346,-3.079,-6.76,17.336718,17.48761,16.621065
6083515514856720000,201.86999238223,-47.57065531792,-4.984,-7.093,19.209846,,
6083515514851467904,201.87108414528,-47.57178617986,-2.754,-6.639,18.732508,18.428652,16.339901
6083515514851483520,201.87124778181,-47.57109565847,-4.765,-6.622,18.112707,18.251379,17.309198
6083515514851512960,201.8724693224,-47.56980068817,-3.235,-6.02,18.906487,,
6083515514851522304,201.87496563373,-47.56941593097,-3.313,-6.537,18.43299,18.330084,17.414286
6083515514856732544,201.87337548738,-47.56924038712,-3.65,-6.763,18.61668,18.62825,17.682579
6083515514856719616,201.8705847296,-47.57020997064,-4.095,-6.567,18.635462,18.50154,17.513178
6083515514856724864,201.87004819956,-47.56918147267,-3.899,-7.13,18.538517,,
6083515514856726656,201.87125816994,-47.56955923164,-2.732,-6.967,19.065472,,
6083515514856733056,201.87171810951,-47.5682283126,-3.649,-6.473,18.84702,18.990103,17.992054
6083515514858758400,201.87342095338,-47.56842241343,-3.331,-7.857,18.639269,18.555857,17.703192
6083515514864231424,201.87350480809,-47.56702881616,-2.479,-7.031,18.368689,18.665424,17.74697
6083515510557753088,201.88019500661,-47.56897770166,-4.02,-7.851,18.831871,,
6083515514851545856,201.87720119103,-47.56842045954,-2.986,-6.253,19.023712,19.49121,18.797888
6083515514851565824,201.87904008334,-47.5674593674,-3.432,-7.326,18.285183,18.62711,17.830149
6083515514856780416,201.88307856435,-47.56619612572,-3.543,-8.061,19.064507,,
6083515514856781568,201.88332016048,-47.56684320842,-2.924,-6.164,17.931324,17.958603,17.037338
6083515514856790528,201.88541786759,-47.56627107225,-3.304,-7.13,17.955658,17.81835,16.99903
6083515514856780544,201.88261355474,-47.56601762548,-3.181,-7.268,18.019657,17.990555,17.207521
6083515514856794368,201.88513689382,-47.56481386296,-3.564,-7.187,17.906446,18.16983,17.321424
6083515514851560064,201.87546433182,-47.56770942411,-4.319,-5.454,18.324245,17.939629,17.031967
6083515514851560576,201.87585510409,-47.56736730073,-3.218,-7.802,18.3788,18.322008,17.381939
6083515514851592320,201.8790559074,-47.56596405842,-2.998,-5.198,18.134823,,
6083515514858764544,201.87811637961,-47.56638845715,-3.084,-6.443,17.926737,18.009932,17.198986
6083515514864235008,201.87931170191,-47.56560758934,-3.583,-7.471,17.848587,17.601408,16.735338
6083515514851647488,201.87860049687,-47.56334012975,-4.26,-7.304,17.930859,17.692305,17.032776
6083515514856771584,201.87802442629,-47.56470739478,-3.2,-6.403,18.75852,19.046297,18.33612
6083515514860965504,201.877095117,-47.56464238503,-3.02,-6.844,18.991123,19.217108,18.45037
6083515514851592192,201.88025162231,-47.56560200514,-3.733,-5.652,19.323227,19.23292,18.088984
6083515514864240512,201.88201226852,-47.56426768565,-2.371,-7.21,16.146358,16.56812,15.507344
6083515514856805760,201.88406761395,-47.5618846188,-3.417,-8.416,18.509909,,
6083515514864246144,201.88112130694,-47.56270783058,-3.967,-5.994,18.6406,18.440784,17.678762
6083515510557815296,201.88304075409,-47.56188490385,-3.797,-7.218,13.947644,14.453895,13.238136
6083515514856806016,201.88280311951,-47.56055572326,-4.37,-7.076,19.020088,,
6083515510557422336,201.86621163427,-47.56949710711,-3.401,-6.452,18.12947,17.538284,16.724861
6083515510557753216,201.86438756659,-47.56828340233,-3.872,-6.581,18.29905,18.329515,17.438828
6083515514851517824,201.8656182818,-47.56911415107,-3.053,-6.888,18.448784,,
6083515514851518208,201.86589437922,-47.5692605761,-3.733,-7.727,18.361502,,
6083515514851529344,201.86418079954,-47.5690500548,-3.984,-7.019,18.562117,19.573717,17.932667
6083515514856700800,201.86504554642,-47.56983969873,-4.434,-5.312,19.0682,19.077026,18.03063
6083515514856716544,201.86557900812,-47.56768183107,-2.714,-6.927,19.165869,19.704374,19.009665
6083515510557422720,201.86980808245,-47.56872373443,-2.871,-7.171,17.308311,17.3613,16.434814
6083515514851538944,201.86977875842,-47.56783643474,-4.312,-7.722,18.631706,,
6083515514856731392,201.87033935172,-47.56698048642,-3.634,-6.779,18.24953,18.251587,17.356878
6083515514864227072,201.86972560123,-47.56820787487,-2.558,-6.553,18.314346,,
6083515514864879616,201.87114987132,-47.56628916812,-3.033,-7.204,18.052011,18.489704,17.767677
6083515510557806336,201.87183142739,-47.56572912632,-4.243,-6.879,17.505556,17.81029,16.997244
6083515514851605504,201.8726544201,-47.5651475,-2.734,-5.963,18.766792,19.007235,18.209188
6083515514856755456,201.87331509143,-47.56465503124,-3.141,-7.045,19.050352,,
6083515514851603328,201.86904203036,-47.56526456753,-1.977,-6.432,19.092072,,
6083515514856728448,201.86865259761,-47.56687716331,-4.29,-6.99,18.827158,19.290726,18.631224
6083515514864236288,201.86959837768,-47.56577783658,-3.672,-7.341,18.284037,18.208422,17.322205
6083515514851628672,201.87215651005,-47.56412340746,-3.341,-7.079,18.019089,,
6083515514851606656,201.87187877307,-47.56510662182,-4.257,-6.57,19.264153,,
6083515514851635840,201.87304111266,-47.56373328759,-2.671,-7.022,16.588074,16.908836,15.871038
6083515514864242304,201.87186411339,-47.56363235056,-3.059,-7.292,16.092115,16.47479,15.410247
6083515514851567360,201.86426211212,-47.56717377263,-3.514,-7.982,17.987463,18.22824,17.406391
6083515514851582976,201.8662087301,-47.56635510181,-2.583,-7.398,18.613749,18.246424,17.413612
6083515514851600384,201.86570354975,-47.56538343519,-4.742,-7.707,18.66484,18.972385,17.999372
6083515514856721664,201.86506924738,-47.56610279153,-4.184,-6.964,18.558191,18.98537,18.09061
6083515514860970496,201.86676736832,-47.56571362228,-4.023,-7.169,19.287102,,
6083515407479126272,201.86277263459,-47.5658567131,-3.403,-6.302,17.181538,17.43883,16.508133
6083515514851575808,201.86274995799,-47.56665575126,-3.346,-6.033,18.924303,,
6083515514856728704,201.86603767504,-47.56469783419,-3.973,-7.563,18.991638,18.985926,17.81155
6083515514851621120,201.86941594556,-47.56443950979,-2.577,-7.585,17.817595,17.769596,16.98407
6083515514851629952,201.86864673971,-47.56401710649,-3.729,-6.48,18.429546,18.589329,17.616995
6083515514864236160,201.86918163881,-47.56485884977,-3.361,-6.863,17.857803,17.773335,16.948658
6083515514851646592,201.8705325212,-47.56329077433,-4.206,-7.636,17.877644,18.148949,17.276628
6083515514851682944,201.87226024951,-47.56216750139,-4.196,-5.759,18.665482,,
6083515514851677952,201.86910542707,-47.56202275307,-2.869,-7.076,16.998089,17.243338,16.22695
6083515514864240896,201.86834760737,-47.56340956407,-2.918,-6.563,17.895237,17.852587,17.016212
6083515514851671168,201.87095868471,-47.56182425693,-2.119,-7.102,17.99466,,
6083515514851672064,201.87042761957,-47.56213181766,-2.98,-6.669,17.743425,17.574617,16.69645
6083515514851659264,201.87688907753,-47.56275321115,-3.868,-7.245,18.489544,18.625568,17.756256
6083515514856782976,201.87804418462,-47.56171806374,-3.741,-5.777,19.155684,19.60434,19.063566
6083515514858766592,201.87686580898,-47.5638843106,-5.073,-7.017,19.33779,19.52401,18.315037
6083515514851650432,201.87451360992,-47.56314856749,-3.773,-6.631,16.221544,16.570898,15.486566
6083515514851666688,201.87430751251,-47.56238335765,-3.158,-7.398,18.055342,18.29998,17.387518
6083515514856760960,201.87378012217,-47.56397727664,-2.76,-6.541,18.078495,,
6083515514851659136,201.87608583745,-47.56208106854,-3.3,-7.06,19.014881,19.19387,18.240479
6083515514851704448,201.87714515848,-47.56089198745,-3.716,-6.829,18.217962,18.423273,17.555084
6083515514864246272,201.87907782833,-47.56268924302,-4.241,-6.527,15.20087,15.227007,15.092051
6083515514864250752,201.87970513397,-47.56119200752,-2.962,-8.695,18.200584,18.130013,17.261536
6083515514856799104,201.88130818836,-47.56070293894,-2.879,-6.982,18.496317,18.402342,17.575745
6083515514856812800,201.88269563659,-47.55915892888,-3.994,-6.486,18.582176,18.97964,17.72212
6083515510557815808,201.87867959366,-47.55975406616,-3.898,-7.057,18.041101,18.197557,17.3786
6083515514851710336,201.88019452071,-47.55955243834,-2.692,-7.169,16.513933,16.88826,15.826974
6083515514856813184,201.8821073306,-47.55853210633,-1.46,-7.524,18.289984,18.558855,17.800303
6083515549216555904,201.88243041152,-47.55759722398,-3.207,-6.235,18.949768,19.198357,18.207659
6083515514851683072,201.87250771608,-47.56177473852,-3.631,-6.982,17.75753,17.835598,17.020199
6083515514851696512,201.87395857046,-47.56030791307,-3.837,-7.052,16.587711,16.660892,15.933588
6083515510557424256,201.87588042283,-47.55900878011,-4.121,-5.429,17.012194,17.201622,16.21154
6083515514851710976,201.87477257945,-47.56006839354,-3.234,-6.772,17.842571,18.044855,17.271364
6083515514851725440,201.87313235607,-47.55928505742,-1.863,-6.716,17.74009,17.602367,16.651209
6083515514864882048,201.87330651867,-47.55855096906,-3.076,-6.649,17.659437,17.752022,16.893923
6083515514851752576,201.87425347784,-47.55792991293,-4.009,-6.837,18.310234,18.195518,17.322641
6083515514851762944,201.87856979434,-47.5572966994,-3.243,-7.115,17.879414,18.041704,17.190758
6083515510557807616,201.87981168705,-47.55670180548,-3.434,-6.639,17.485308,16.977371,16.672289
6083515514851773952,201.87948978485,-47.55727174152,-2.732,-6.773,18.086967,,
6083515514851774080,201.87989587721,-47.55635164245,-2.14,-8.166,18.308329,,
6083515514851778304,201.88084707218,-47.5565557722,-3.084,-6.512,18.39908,17.933681,17.17867
6083515514851762816,201.87791879271,-47.55723297004,-3.424,-7.474,18.827238,,
6083515514851778816,201.87723624166,-47.55647640369,-3.067,-7.368,17.45966,17.54339,16.637083
6083515514851793920,201.87749809365,-47.55576869834,-4.415,-6.915,17.810572,18.014433,17.160616
6083515514851788544,201.87933135627,-47.55608178263,-3.911,-6.665,17.918919,18.019444,17.193966
6083515549211360384,201.88716384975,-47.56382739103,-3.368,-6.847,19.311367,,
6083515549211361280,201.88817486228,-47.56464452143,-3.372,-7.375,18.449028,18.341812,17.462017
6083515549211387136,201.89031613455,-47.56338979131,-3.154,-6.735,18.528254,18.916048,18.050592
6083515549211402112,201.88900270553,-47.56267931475,-3.549,-7.326,16.862558,17.223629,16.201414
6083515549211419904,201.89072615085,-47.5620580779,-4.089,-8.13,19.600266,,
6083515544917528576,201.88793489708,-47.56282425339,-3.352,-7.166,14.956089,15.423826,14.282634
6083515549216538240,201.8858452226,-47.56433173633,-4.987,-6.501,19.66394,20.169268,17.309969
6083515549216546688,201.88671679947,-47.56346536329,-3.836,-6.848,18.641537,18.53691,17.694632
6083515549211423616,201.8893798711,-47.56184176089,-3.261,-7.142,19.058565,,
6083515549211441792,201.88975258904,-47.56074137166,-4.253,-6.47,19.22712,19.383635,18.4736
6083515544917529088,201.89122393464,-47.56276116778,-3.679,-7.14,17.373146,17.529913,16.637194
6083515549211414272,201.89135937731,-47.56230923423,-3.337,-7.11,18.339996,,
6083515549211436800,201.89311542307,-47.56094091061,-3.261,-7.037,18.741041,18.883886,18.05571
6083515549211466240,201.89429870648,-47.55942443566,-1.407,-7.395,19.417845,,
6083515544917531648,201.89104656409,-47.56036943411,-2.632,-7.325,18.23118,17.97451,17.183334
6083515549211447168,201.89137474829,-47.56041961773,-4.148,-6.703,18.426704,18.219059,17.320162
6083515549211469056,201.89144473268,-47.55919802029,-4.28,-6.812,19.945524,,
6083515549211467520,201.89339910138,-47.55936526368,-2.984,-5.644,19.434185,19.370432,18.513283
6083515549211476224,201.89451326643,-47.55859867055,-3.743,-6.142,18.827398,18.728363,17.878382
6083515544917529216,201.88629095196,-47.56081819972,-2.905,-6.641,16.90253,17.265453,16.251543
6083515549224623232,201.88434103623,-47.56139922719,-2.105,-7.491,18.749514,,
6083515549216557312,201.88731058677,-47.56111723259,-3.918,-6.467,18.227669,18.779747,18.032701
6083515549223995008,201.88864387869,-47.55858169728,-3.463,-7.321,15.97319,16.334864,15.25778
6083515549216550144,201.88367267537,-47.56005944346,-3.896,-6.562,17.037642,17.201782,16.779627
6083515549216560256,201.88577600047,-47.55894409584,-3.026,-7.982,19.237795,,
6083515549216564864,201.88651865882,-47.55836006569,-2.783,-7.301,18.771412,19.179422,18.08947
6083515549224624640,201.8876570403,-47.55899548754,-3.128,-6.833,14.649295,15.116546,13.94113
6083515549211484160,201.89013579144,-47.55847206249,-3.479,-7.286,18.425087,18.769217,18.095854
6083515549211499136,201.89109836086,-47.55759128916,-4.045,-6.94,17.984167,18.115953,17.30277
6083515549223995392,201.89103835727,-47.55838584276,-3.89,-6.883,18.049356,18.129803,17.316654
6083515549211509760,201.8935000343,-47.55698713619,-3.562,-7.051,17.365103,17.633707,16.773148
6083515549211522432,201.89196993877,-47.55649223073,-4.454,-7.719,18.79374,19.174578,18.552246
6083515544917554304,201.89095010551,-47.55672331269,-1.892,-6.697,18.043749,17.944843,17.162817
6083515549211499264,201.88975758956,-47.55725995974,-2.282,-7.432,18.702793,18.865332,17.638573
6083515549211531136,201.88946129848,-47.55601102224,-2.966,-7.632,18.643082,18.841473,18.09593
6083515549211534848,201.89027839673,-47.55572212994,-4.206,-6.409,19.42951,,
6083515544917263616,201.89669217147,-47.55788160998,-3.692,-6.836,18.320896,18.126722,17.414389
6083515549211477760,201.89575418631,-47.5586377175,-2.761,-6.872,17.399332,17.526894,16.525791
6083515549211504896,201.8973229761,-47.55729520679,-2.83,-7.218,18.94905,,
6083515549211505280,201.89692163078,-47.55715800462,-3.401,-6.774,15.978462,16.324327,15.277988
6083515549211497728,201.89836955308,-47.55772163317,-5.033,-7.352,19.307867,19.153112,18.30444
6083515549211510656,201.89992755547,-47.55698377571,-3.385,-6.758,18.693449,18.867056,18.211279
6083515549211526656,201.89980100984,-47.55636814203,-3.527,-6.177,18.951962,19.030373,18.478073
6083515549211505152,201.89707021044,-47.55680834267,-2.274,-7.742,19.478872,,
6083515549211532672,201.89668634248,-47.55596304685,-3.884,-7.254,19.469082,19.698872,18.514536
6083515549223997440,201.89506625955,-47.55776674201,-4.144,-6.562,15.641613,16.083673,14.996879
6083515549211581824,201.90307876537,-47.55347427174,-2.885,-7.265,18.65745,19.112469,18.226519
6083515549211577344,201.90168236606,-47.55305882756,-4.06,-6.875,17.99248,17.932953,17.207209
6083515549211577728,201.90152826804,-47.55366519837,-2.633,-6.614,18.425222,17.994057,17.428911
6083515549211617152,201.90323879177,-47.55151750703,-5.091,-6.595,18.96918,,
6083515549211523840,201.89458311082,-47.55648217479,-2.666,-7.173,18.809614,,
6083515549224001280,201.89472031853,-47.55599857086,-2.871,-6.825,18.309273,18.196997,17.34213
6083515544917570816,201.89898194892,-47.55361995455,-2.459,-7.123,17.913671,17.898989,17.030384
6083515549211565824,201.89663627027,-47.55429610144,-3.611,-6.573,18.202091,18.534975,17.866585
6083515549211574272,201.89750320882,-47.55381406836,-3.914,-7.206,18.804226,,
6083515549211582336,201.89718611695,-47.55337326385,-3.868,-7.106,17.771696,,
6083515549211569792,201.89341269105,-47.55410280388,-3.073,-7.222,18.866087,19.012228,18.241934
6083515549211597952,201.89492007649,-47.55247544148,-4.112,-6.933,18.456297,18.264454,17.329338
6083515549211612672,201.89705040463,-47.55182028553,-2.882,-7.731,18.548021,18.289526,17.458181
6083515549211597824,201.89561314185,-47.55211127168,-4.044,-7.046,18.016434,17.796207,16.88028
6083515549211601792,201.89821827421,-47.55191850795,-3.685,-6.662,18.836813,18.875484,17.960012
6083515544917589248,201.90011075538,-47.55121321608,-2.74,-7.208,17.355352,17.27125,16.369337
6083515549211604608,201.90051719207,-47.55226294324,-4.028,-5.939,19.240662,18.848892,18.148603
6083515549211616896,201.89989027897,-47.55164213849,-3.518,-7.024,18.32536,,
6083515544924102400,201.9023256859,-47.55017026846,-1.982,-7.884,19.143118,19.335764,18.324312
6083515549211624960,201.90132413475,-47.55127334622,-3.358,-6.526,17.643621,18.033043,17.123474
6083515549211635712,201.90208173821,-47.55085215969,-2.311,-7.163,19.301918,,
6083515549211616640,201.89977314514,-47.55096702956,-2.963,-6.06,18.330605,,
6083515549211616768,201.89900768065,-47.55101384212,-4.062,-7.114,18.940865,,
6083515549211676544,201.9005648614,-47.5487373359,-2.876,-7.297,19.66224,,
6083515549216554752,201.88352925934,-47.55889598566,-2.754,-7.111,18.414799,18.082266,17.219769
6083515549216556416,201.88387736395,-47.55846732063,-2.874,-6.169,18.577997,18.646717,17.473392
6083515549216560768,201.88527716401,-47.55840445929,-3.627,-7.274,18.363792,18.559072,17.711164
6083515549216563712,201.88527260858,-47.55773512526,-3.634,-7.771,18.626009,18.666212,17.754425
6083515549216574464,201.88769377708,-47.5568703141,-1.534,-7.511,18.930946,19.10237,18.164442
6083515549216562432,201.88431891502,-47.55720916224,-2.508,-7.592,19.487589,,
6083515549216562560,201.88363239837,-47.55663387162,-3.077,-7.889,19.307701,,
6083515549216565888,201.8840303923,-47.55595829061,-4.189,-8.217,18.988018,,
6083515549225838720,201.88319789871,-47.55601690082,-3.384,-6.473,18.761305,18.70302,17.756142
6083515549220696192,201.88519324193,-47.55487448298,-3.388,-7.128,18.766788,,
6083515549211581568,201.89156586001,-47.55340460458,-2.914,-7.14,18.920454,19.564764,18.758274
6083515549224005888,201.89072959539,-47.55458692689,-3.496,-6.969,15.613521,15.62055,15.540736
6083515549224006912,201.8887331271,-47.5542698056,-2.495,-7.355,18.913675,19.033663,17.533686
6083515549224740224,201.88798374005,-47.55435107806,-3.135,-6.854,18.700937,18.818064,17.902323
6083515549216563456,201.88210776524,-47.55519452032,-3.625,-7.565,18.577932,18.323013,17.458649
6083515549216572416,201.88557401683,-47.55401283254,-4.84,-7.293,18.307343,18.199986,17.294966
6083515549216572800,201.88451625161,-47.55460653565,-2.785,-6.927,18.040428,18.097466,17.18891
6083515549216573568,201.88449602129,-47.5538747078,-3.094,-7.283,18.426794,18.20643,17.266247
6083515549211559168,201.88198601271,-47.55443182027,-3.47,-6.912,17.90111,17.672121,16.81896
6083515544917590528,201.88511009302,-47.55219959515,-3.684,-7.389,11.354795,12.146822,10.486007
6083515549216586624,201.88685284538,-47.55266376854,-2.556,-6.466,16.795326,17.019379,15.863002
6083515549216594304,201.88791578825,-47.55201510936,-3.683,-8.325,19.685135,,
6083515549211619072,201.88942804136,-47.55116376581,-3.899,-7.3,17.154934,17.516247,16.470194
6083515549211642880,201.89088743804,-47.55035704051,-3.98,-6.74,18.098763,18.283106,17.458435
6083515549216594944,201.88703548626,-47.55092248345,-2.613,-5.909,19.055635,19.31629,17.845964
6083515549216595712,201.88619589223,-47.55011707014,-3.012,-6.677,18.752384,,
6083515549216600448,201.88703943397,-47.54990535,-3.406,-7.783,17.176285,17.4851,16.509888
6083515549211662464,201.889631981,-47.54914458357,-3.53,-7.379,17.926632,17.631376,16.854628
6083515549211613184,201.8938887286,-47.55175013258,-3.183,-8.148,18.166899,18.089437,17.275051
6083515549225524480,201.89302494762,-47.55266795722,-2.715,-8.08,18.698463,18.577124,17.860985
6083515549224014848,201.89585728184,-47.55153083663,-3.55,-7.358,17.700134,17.73283,16.9294
6083515549224019584,201.89603271973,-47.55005815876,-4.043,-6.164,17.469698,17.782913,16.880512
6083515549211621504,201.89224783539,-47.5509878821,-5.115,-6.203,19.049652,19.013287,18.220472
6083515549211621632,201.89319030242,-47.55128865835,-3.137,-6.582,19.502338,,
6083515549211621760,201.89243303654,-47.55140472393,-1.81,-5.962,19.329515,,
6083515549211638528,201.89399482288,-47.55058298898,-4.498,-6.491,18.803913,,
6083515549211648256,201.89395802355,-47.55004257373,-2.994,-7.752,18.227224,18.348291,17.618702
6083515549211658624,201.89869645783,-47.54954306019,-4.298,-6.944,18.840271,19.310013,18.360914
6083515549211671168,201.89811893965,-47.54893378275,-3.816,-6.302,19.320036,19.618975,18.524794
6083515549211698816,201.90188020738,-47.54743128784,-3.92,-7.288,18.958284,19.61144,18.752726
6083515544917590400,201.89789527119,-47.54706975681,-5.134,-7.11,18.01179,,
6083515549211699328,201.89834144817,-47.54687285236,-2.875,-7.539,16.982655,17.099867,16.114967
6083515549224026112,201.89784961143,-47.54735446594,-3.696,-6.462,18.578085,,
6083515549224033280,201.90086932042,-47.54497586516,-2.877,-7.897,18.629864,18.426489,18.326418
6083515544917598720,201.89196813029,-47.54831167944,-3.026,-7.283,15.227993,15.667612,14.55894
6083515549211654528,201.89166820863,-47.54966570458,-4.356,-7.157,18.68096,19.025383,18.046865
6083515549211686784,201.89451030853,-47.54819671733,-3.44,-6.939,17.43584,17.747993,16.7279
6083515549211704576,201.89430686446,-47.54704687593,-4.023,-6.322,19.190533,,
6083515549211695616,201.89285804643,-47.54762082474,-3.318,-6.515,18.27929,18.427078,17.711828
6083515549211698304,201.89181124219,-47.54728994242,-1.696,-6.703,17.825829,17.651308,16.812246
6083515544917163776,201.89283830657,-47.54635119565,-3.353,-6.474,17.959965,17.951563,17.20221
6083515549211732096,201.89316562581,-47.54570169193,-2.983,-6.821,18.667786,,
6083515549211745920,201.89407909373,-47.54491151267,-4.102,-7.427,18.9396,19.100786,18.270178
6083515544917608064,201.89933984974,-47.54366774655,-2.96,-7.382,19.010494,,
